flood_ratio,mean_hag,pct_elevated,mean_age,res_ratio,bldg_density,mean_bldg_value,mean_sqft,areaSqKm_developed,loss_ratio
0.017844611528822,3.6235,1.0,31.671305500331343,0.9319973718791064,24.705786867949023,75903.22097994082,1954.4801052285432,63.5913,0.6402272206959707
0.1746382535334353,3.9767,0.997,48.13562375745527,0.9383829432309858,155.693531369207,188014.373758559,3733.365060761212,63.5913,0.2101521453222552
0.0155538376216325,3.9672,1.0,38.47515306848925,0.9556741703411464,69.94562129697263,135398.87072997875,3095.2269312544295,63.5913,0.4439931877344832
0.0101522842639593,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,63.5913,0.0999143742835355
0.0004487826769886,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,63.5913,0.0828944277259795
0.0004407102543324,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,63.5913,0.0458601892624887
0.0034732146723831,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,63.5913,0.0747868285503845
0.0115743027429286,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,63.5913,0.0702197541797371
0.0276372619867905,3.7922,0.9996,31.366860772895713,0.9703649019194264,76.95803912020126,138094.9198919892,2790.683039732545,63.5913,0.0300488887245294
0.0002395373507169,3.507,1.0,10.063829787234043,1.0,0.3976949922895867,87156.14893617021,1777.5531914893618,63.5913,0.1258089022946383
0.0098449252164334,3.4958,1.0,7.816546762589928,0.9591836734693876,2.3861699537375207,57939.93525179856,1336.4928057553957,63.5913,0.0883133814504539
0.0007658787798758,3.4564,1.0,10.40235173824131,0.9378060724779628,16.573330086843594,109865.1436605317,2204.1728016359916,63.5913,0.2181362812739563
0.0150436458451422,3.9165,0.9979,10.847174657534246,0.9745439117522274,19.12994075156237,93460.66352739726,2223.652397260274,63.5913,0.0566887912699008
0.0373900987711729,3.843,1.0,9.958886454440004,0.9374762688267309,64.12628845061276,149120.64549180327,3951.7631915983607,63.5913,0.1985151668852215
0.033145856767904,4.2475,1.0,68.88888888888889,0.9629629629629628,0.2191380569758947,56030.0,1673.148148148148,63.5913,0.6682807379402873
4.177109440267335e-05,3.7068,1.0,35.97784810126582,0.9779086892488954,5.510916321727131,56718.85780525502,1557.2132921174652,63.5913,0.5576077007965135
0.0,3.8063,1.0,48.06941431670282,0.97330169089291,27.35979222465708,55245.05808236017,1600.5955746773202,63.5913,0.2493244654685615
0.0357705286839145,3.3888,1.0,39.03412256267409,0.9013157894736842,12.33666098530963,64072.506915629325,2007.4917012448136,63.5913,0.4331321293917053
0.0037881327522628,3.8157,1.0,37.220238095238095,0.9467023606716964,33.3495657819982,170311.65577566245,2428.7200926164137,63.5913,0.1731376787125824
0.0010476030841434,3.851,1.0,35.219613980177364,0.9650872817955112,16.273029786543294,54019.927385892115,1809.3023858921165,63.5913,0.6303985753130166
0.0005549016310744,3.8374,1.0,37.96812559467174,0.9745570195365744,17.86380975570164,51941.74260216064,1577.911695631752,63.5913,0.0603137387953481
0.0089171974522292,3.8441,1.0,49.55605285592498,0.9537797863599012,39.50978005032058,92090.73709813876,2917.993866328258,63.5913,0.3026956775262021
0.0016815200941651,3.8227,1.0,32.71838111298482,0.9476117103235748,10.534859183507828,77476.90575479566,1929.6630525437863,63.5913,0.4088223778476144
0.0434168488313435,3.6992,1.0,52.209135399673734,0.966383269813349,83.0533235938641,92703.76492294334,1864.6691990449317,63.5913,0.4058297096327219
0.0308907723142464,3.4472,1.0,9.517241379310343,0.9775280898876404,0.7223439655872086,111209.14942528737,2129.4827586206898,10.3977,0.3046899020808227
0.0005320150273783,3.3014,1.0,9.54739336492891,0.9645232815964524,3.6604171739306866,183913.3317535545,1747.5,10.3977,0.213691595233587
0.0,3.5401,0.9989,44.32512315270936,0.9592326139088728,3.3844655466277076,64298.59375,1747.6225961538462,10.3977,0.0702069841269841
0.0,3.5992,0.9942,47.74004400440044,0.937588963100843,74.12547682817952,209963.4498027181,2926.780688294607,10.3977,0.0756353548356337
0.0438847748125378,3.203,1.0,9.057692307692308,0.981132075471698,0.430159889619349,72776.98076923077,1511.326923076923,10.3977,0.2510223386972453
0.0133727286691424,3.4528,1.0,10.663774403470716,0.9896265560165975,3.9120201282363434,52057.79609544468,1538.479392624729,10.3977,0.2789824922762863
0.0043451699778869,3.4384,1.0,10.557591623036648,0.910757946210269,6.639071503936367,79860.23691099476,3807.1832460732985,10.3977,0.1734964821295485
0.0,3.4472,1.0,12.279816513761467,0.975,3.57113870627384,52933.54587155963,2166.2522935779816,10.3977,0.057852347913421
0.0,3.6577,0.9978,33.683161953727506,0.9594510293200248,13.010307604902197,58720.58819836786,3903.7940991839296,10.3977,0.0272409592038093
0.0354809319276324,3.4283,1.0,9.752808988764045,0.978021978021978,0.7385764142520898,80406.74157303371,2009.4719101123596,10.3977,0.1072977572318128
0.0272186693593627,3.578,0.9987,10.486486486486486,0.979075850043592,9.309309309309306,66952.36756756756,1806.744144144144,10.3977,0.1374064302193049
0.0028432919634352,3.8607,1.0,9.805225653206652,0.968,7.101696290885478,75712.7327790974,1946.0653206650832,10.3977,0.1324243743414337
0.0003291325624702,4.3088,1.0,9.776723592662872,0.9810975609756096,13.310607905202495,111025.57685009488,2339.954430379747,10.3977,0.0871762580233148
0.0,3.4604,1.0,10.206974981046248,0.958553127354936,10.770229689148604,158639.60652009098,2984.054586808188,10.3977,0.0687514558321338
